#id_sr	time_taken	num_proccess
630	3e-06	3
631	3e-06	1
632	3e-06	2
633	3e-06	3
634	3e-06	3
635	1.1e-05	1
636	3e-06	1
637	2e-06	1
638	3e-06	1
639	3e-06	2
640	3e-06	9
641	3e-06	2
642	3e-06	2
643	3e-06	1
644	3e-06	4
645	3e-06	6
646	3e-06	1
647	3e-06	4
648	3e-06	1
649	3e-06	1
650	3e-06	1
651	3e-06	1
652	3e-06	1
653	3e-06	2
654	3e-06	1
655	3e-06	1
656	3e-06	3
657	3e-06	2
658	3e-06	1
659	3e-06	2
660	3e-06	2
661	3e-06	1
662	3e-06	2
663	3e-06	2
664	3e-06	5
665	3e-06	1
666	1.2e-05	1
667	1.2e-05	2
668	3e-06	1
669	3e-06	3
670	1.1e-05	1
671	1.1e-05	4
672	3e-06	1
673	3e-06	2
674	3e-06	3
675	3e-06	2
676	3e-06	1
677	3e-06	3
678	3e-06	3
679	3e-06	1
680	3e-06	4
681	3e-06	2
682	3e-06	3
683	3e-06	2
684	3e-06	3
685	9e-06	1
686	1.1e-05	1
687	1.1e-05	2
688	3e-06	1
689	3e-06	1
690	3e-06	1
691	3e-06	2
692	3e-06	1
693	3e-06	4
694	3e-06	9
695	3e-06	4
696	3e-06	3
697	3e-06	3
698	3e-06	1
699	2e-06	1
700	9e-06	1
701	2e-06	1
702	2e-06	2
703	2e-06	2
704	2e-06	7
705	2e-06	4
706	3e-06	1
707	1.2e-05	1
708	5e-06	1
709	4e-06	1
710	4e-06	5
711	4e-06	2
712	3e-06	1
713	1.4e-05	1
714	3e-06	1
715	3e-06	5
716	1.3e-05	1
717	3e-06	1
718	3e-06	2
719	3e-06	4
720	9e-06	1
721	5e-06	1
722	1e-05	1
723	5e-06	1
724	1e-05	1
725	1.1e-05	1
726	3e-06	1
727	5e-06	1
728	1.2e-05	1
729	3e-06	1
730	5e-06	1
731	5e-06	1
732	3e-06	1
733	5e-06	1
734	3e-06	1
735	3e-06	2
736	9e-06	1
737	5e-06	1
738	3e-06	1
739	1.2e-05	1
740	1.2e-05	2
741	1.2e-05	2
742	1.8e-05	1
743	2e-06	1
744	2e-06	2
745	3e-06	1
746	3e-06	5
747	3e-06	3
748	3e-06	1
749	8e-06	1
750	8e-06	3
751	3e-06	1
752	2e-06	1
753	1.7e-05	1
754	2e-06	1
755	2e-06	2
756	6e-06	1
757	6e-06	2
758	3e-06	1
759	3e-06	1
760	3e-06	3
761	3e-06	1
762	3e-06	1
763	3e-06	1
764	3e-06	3
765	8e-06	1
766	3e-06	1
767	3e-06	1
768	3e-06	1
769	5e-06	1
770	3e-06	1
771	3e-06	1
772	3e-06	2
773	3e-06	2
774	3e-06	1
775	5e-06	1
776	3e-06	1
777	1.1e-05	1
778	1.1e-05	4
779	3e-06	1
780	3e-06	1
781	3e-06	1
782	3e-06	1
783	3e-06	2
784	3e-06	2
785	3e-06	6
786	3e-06	3
787	3e-06	1
788	3e-06	1
789	3e-06	5
790	3e-06	3
791	3e-06	4
792	3e-06	3
793	3e-06	1
794	3e-06	1
795	5e-06	1
796	5e-06	2
797	5e-06	1
798	3e-06	1
799	3e-06	5
800	3e-06	4
801	3e-06	3
802	4e-06	1
803	4e-06	4
804	3e-06	1
805	5e-06	1
806	3e-06	1
807	9e-06	1
808	3e-06	1
809	5e-06	1
810	5e-06	2
811	5e-06	2
812	5e-06	2
813	5e-06	1
814	5e-06	3
815	3e-06	1
816	3e-06	4
817	5e-06	1
818	5e-06	3
819	5e-06	2
820	5e-06	4
821	5e-06	2
822	3e-06	1
823	5e-06	1
824	1.2e-05	1
825	3e-06	1
826	3e-06	2
827	1.9e-05	1
828	1.9e-05	2
829	3e-06	1
830	3e-06	3
831	3e-06	2
832	1.3e-05	1
833	3e-06	1
834	3e-06	1
835	1.7e-05	1
836	1.7e-05	5
837	1.4e-05	1
838	1.4e-05	2
839	3e-06	1
840	5e-06	1
841	5e-06	3
842	3e-06	1
843	5e-06	1
844	5e-06	1
845	5e-06	2
846	5e-06	2
847	5e-06	1
848	5e-06	4
849	1.2e-05	1
850	3e-06	1
851	5e-06	1
852	5e-06	2
853	1.8e-05	1
854	1.8e-05	2
855	1e-05	1
856	1e-05	3
857	1e-05	2
858	1e-05	5
859	1e-05	2
860	3e-06	1
861	3e-06	1
862	2e-06	1
863	2e-06	4
864	1.5e-05	1
865	1.5e-05	4
866	3e-06	1
